SHLX,Shell Midstream Partners L.P.,Energy,Natural Gas Distribution,NYSE
SHM,SHRIRO HOLDINGS LIMITED,Consumer Durables & Apparel,n/a,AXS
SHO^E,Sunstone Hotel Investors- Inc.,n/a,n/a,NYSE
SHO^F,Sunstone Hotel Investors- Inc.,n/a,n/a,NYSE
SHOO,Steven Madden Ltd.,Consumer Non-Durables,Shoe Manufacturing,NASDAQ
SHOP,Shopify Inc.,Technology,Computer Software: Prepackaged Software,NYSE
SHOR,ShoreTel- Inc.,Public Utilities,Telecommunications Equipment,NASDAQ
SHO,Sunstone Hotel Investors- Inc.,Consumer Services,Hotels/Resorts,NYSE
SHPG,Shire plc,Health Care,Major Pharmaceuticals,NASDAQ
SHU,SHENHUA INTERNATIONAL LIMITED,Consumer Durables & Apparel,n/a,AXS
SHV,SELECT HARVESTS LIMITED,Food, Beverage & Tobacco,n/a,AXS
SHW,Sherwin-Williams Company (The),Consumer Services,RETAIL: Building Materials,NYSE
SID,National Steel Company,Capital Goods,Steel/Iron Ore,NYSE
SIEN,Sientra- Inc.,Health Care,Industrial Specialties,NASDAQ
SIE,SCIGEN LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
SIF,SIFCO Industries, Inc.,Capital Goods,Aerospace,AMEX
SIFY,Sify Technologies Limited,Technology,Computer Software: Programming, Data Processing,NASDAQ
SIGI,Selective Insurance Group- Inc.,Finance,Property-Casualty Insurers,NASDAQ
SIGM,Sigma Designs- Inc.,Technology,Semiconductors,NASDAQ
SIG,Signet Jewelers Limited,Consumer Services,Consumer Specialties,NYSE
SIH,SIHAYO GOLD LIMITED,Materials,n/a,AXS
SILC,Silicom Ltd,Technology,Computer Communications Equipment,NASDAQ
SIM,Grupo Simec, S.A. de C.V.,Basic Industries,Steel/Iron Ore,AMEX
SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,NASDAQ
SINA,Sina Corporation,Technology,Computer Software: Prepackaged Software,NASDAQ
SIO,SIMONDS GROUP LIMITED,Consumer Durables & Apparel,n/a,AXS
SIP,SIGMA PHARMACEUTICALS LIMITED,Health Care Equipment & Services,n/a,AXS
SIQ,SMARTGROUP CORPORATION LTD,Commercial Services & Supplies,n/a,AXS
SIRI,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,NASDAQ
SIR,Select Income REIT,Consumer Services,Real Estate Investment Trusts,NASDAQ
SITE,SiteOne Landscape Supply- Inc.,Consumer Non-Durables,Farming/Seeds/Milling,NYSE
SIT,SITE GROUP INTERNATIONAL LIMITED,Consumer Services,n/a,AXS
SIVBO,SVB Financial Group,Finance,Major Banks,NASDAQ
SIVB,SVB Financial Group,Finance,Major Banks,NASDAQ
SIV,SILVER CHEF LIMITED,Capital Goods,n/a,AXS
SIX,Six Flags Entertainment Corporation New,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
SIX,SPRINTEX LIMITED,Automobiles & Components,n/a,AXS
SJI,South Jersey Industries- Inc.,Public Utilities,Oil/Gas Transmission,NYSE
SJM,J.M. Smucker Company (The),Consumer Non-Durables,Packaged Foods,NYSE
SJR,Shaw Communications Inc.,Consumer Services,Television Services,NYSE
SJT,San Juan Basin Royalty Trust,Energy,Oil & Gas Production,NYSE
SJW,SJW Corporation,Public Utilities,Water Supply,NYSE
SKB,SKYDIVE THE BEACH GROUP LIMITED,Consumer Services,n/a,AXS
SKC,SKYCITY ENTERTAINMENT GROUP LIMITED,Consumer Services,n/a,AXS
SKF,SKYFII LTD,Software & Services,n/a,AXS
SKI,SPARK INFRASTRUCTURE GROUP,Utilities,n/a,AXS
SKM,SK Telecom Co. Ltd.,Public Utilities,Telecommunications Equipment,NYSE
SKN,SKIN ELEMENTS LIMITED,Class Pend,n/a,AXS
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,n/a,n/a,NASDAQ
SKP,SKYLAND PETROLEUM  GROUP LIMITED,Energy,n/a,AXS
SKS,STOKES LIMITED,Capital Goods,n/a,AXS
SKT,SKY NETWORK TELEVISION LIMITED.,Media,n/a,AXS
SKT,Tanger Factory Outlet Centers- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
SKUL,Skullcandy- Inc.,Consumer Non-Durables,Consumer Electronics/Appliances,NASDAQ
SKX,Skechers U.S.A.- Inc.,Consumer Non-Durables,Shoe Manufacturing,NYSE
SKY,Skyline Corporation,Basic Industries,Homebuilding,AMEX
SKYW,SkyWest- Inc.,Transportation,Air Freight/Delivery Services,NASDAQ
SKYY,First Trust ISE Cloud Computing Index Fund,n/a,n/a,NASDAQ
SLAB,Silicon Laboratories- Inc.,Technology,Semiconductors,NASDAQ
SLB,Schlumberger N.V.,Energy,Oilfield Services/Equipment,NYSE
SLCA,U.S. Silica Holdings- Inc.,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
SLC,SUPERLOOP LIMITED,Telecommunication Services,n/a,AXS
SLF,SPDR S&P/ASX 200 LISTED PROPERTY FUND,Not Applic,n/a,AXS
SLF,Sun Life Financial Inc.,Finance,Life Insurance,NYSE
SLG^I,SL Green Realty Corporation,n/a,n/a,NYSE
SLGN,Silgan Holdings Inc.,Consumer Durables,Containers/Packaging,NASDAQ
SLG,SL Green Realty Corporation,Consumer Services,Real Estate Investment Trusts,NYSE
SLIM,The Obesity ETF,n/a,n/a,NASDAQ
SLK,SEALINK TRAVEL GROUP LIMITED,Consumer Services,n/a,AXS
SLMAP,SLM Corporation,Finance,Finance: Consumer Services,NASDAQ
SLMBP,SLM Corporation,Finance,Finance: Consumer Services,NASDAQ
SLM,SALMAT LIMITED,Commercial Services & Supplies,n/a,AXS
SLM,SLM Corporation,Finance,Finance: Consumer Services,NASDAQ
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,n/a,n/a,NASDAQ
SLRA,Solar Capital Ltd.,n/a,n/a,NYSE
SLRC,Solar Capital Ltd.,n/a,n/a,NASDAQ
SLR,SILVER LAKE RESOURCES LIMITED,Materials,n/a,AXS
SLTB,Scorpio Bulkers Inc.,Transportation,Marine Transportation,NYSE
SLVO,Credit Suisse AG,Finance,Investment Bankers/Brokers/Service,NASDAQ
SLW,Silver Wheaton Corp,Basic Industries,Precious Metals,NYSE
SLX,SILEX SYSTEMS LIMITED,Semiconductors & Semiconductor Equipment,n/a,AXS
SM8,SHARK MITIGATION SYSTEMS LIMITED,Technology Hardware & Equipment,n/a,AXS
SMA,SMARTTRANS HOLDINGS LTD,Software & Services,n/a,AXS
SMCI,Super Micro Computer- Inc.,Technology,Computer Manufacturing,NASDAQ
SMCP,AlphaMark Actively Managed Small Cap ETF,n/a,n/a,NASDAQ
SMC,STRATEGIC MINERALS CORPORATION NL,Materials,n/a,AXS
SMD,SYNDICATED METALS LIMITED,Materials,n/a,AXS
SMFG,Sumitomo Mitsui Financial Group Inc,Finance,Commercial Banks,NYSE
SMG,Scotts Miracle-Gro Company (The),Basic Industries,Agricultural Chemicals,NYSE
SMG,SOON MINING LIMITED,Materials,n/a,AXS
SMI,SANTANA MINERALS LIMITED,Materials,n/a,AXS
SMI,Semiconductor  Manufacturing International Corporation,Technology,Semiconductors,NYSE
SMLP,Summit Midstream Partners LP,Public Utilities,Natural Gas Distribution,NYSE
SMM,Salient Midstream & MLP Fund,n/a,n/a,NYSE
SMM,SUMMIT RESOURCES LIMITED,Energy,n/a,AXS
SMN,STRUCTURAL MONITORING SYSTEMS PLC,Technology Hardware & Equipment,n/a,AXS
SMP,SMARTPAY HOLDINGS LIMITED,Telecommunication Services,n/a,AXS
SMP,Standard Motor Products- Inc.,Capital Goods,Auto Parts:O.E.M.,NYSE
SMR,STANMORE COAL LIMITED,Energy,n/a,AXS
SMRT,Stein Mart- Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NASDAQ
SM,SM Energy Company,Energy,Oil & Gas Production,NYSE
SMTC,Semtech Corporation,Technology,Semiconductors,NASDAQ
SMT,SMART ABS SERIES 2015-2 TRUST,Not Applic,n/a,AXS
SMT,SMART Technologies Inc.,Technology,Computer peripheral equipment,NASDAQ
SMX,SMS MANAGEMENT & TECHNOLOGY LIMITED.,Software & Services,n/a,AXS
SNAK,Inventure Foods- Inc.,Consumer Non-Durables,Packaged Foods,NASDAQ
SNA,Snap-On Incorporated,Capital Goods,Industrial Machinery/Components,NYSE
SNBC,Sun Bancorp- Inc.,Finance,Commercial Banks,NASDAQ
SNCR,Synchronoss Technologies- Inc.,Technology,EDP Services,NASDAQ
SNC,SANDON CAPITAL INVESTMENTS LIMITED,Not Applic,n/a,AXS
SNC,State National Companies- Inc.,Finance,Property-Casualty Insurers,NASDAQ
SND,SAUNDERS INTERNATIONAL LIMITED,Capital Goods,n/a,AXS
SNDX,Syndax Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
SNE,Sony Corp Ord,Consumer Non-Durables,Consumer Electronics/Appliances,NYSE
SNFCA,Security National Financial Corporation,Finance,Finance: Consumer Services,NASDAQ
SNHNI,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts,NASDAQ
SNHNL,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts,NASDAQ
SNH,Senior Housing Properties Trust,Consumer Services,Real Estate Investment Trusts,NASDAQ
SNHY,Sun Hydraulics Corporation,Capital Goods,Metal Fabrications,NASDAQ
SNI,Scripps Networks Interactive Inc,Consumer Services,Television Services,NASDAQ
SNL,SUPPLY NETWORK LIMITED,Retailing,n/a,AXS
SNN,Smith & Nephew SNATS- Inc.,Health Care,Industrial Specialties,NYSE
SNOW,Intrawest Resorts Holdings- Inc.,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
SNP,China Petroleum & Chemical Corporation,Energy,Integrated oil Companies,NYSE
SNPS,Synopsys- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
SNR,New Senior Investment Group Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
SN,Sanchez Energy Corporation,Energy,Oil & Gas Production,NYSE
SNV^C,Synovus Financial Corp.,n/a,n/a,NYSE
SNV,SINOVUS MINING LIMITED,Materials,n/a,AXS
SNV,Synovus Financial Corp.,Finance,Major Banks,NYSE
SNX,Synnex Corporation,Technology,Retail: Computer Software & Peripheral Equipment,NYSE
SNY,Sanofi,Health Care,Major Pharmaceuticals,NYSE
SNZ,SUMMERSET GROUP HOLDINGS LIMITED,Health Care Equipment & Services,n/a,AXS
SO4,SALT LAKE POTASH LIMITED,Energy,n/a,AXS
SOCL,Global X Social Media Index ETF,n/a,n/a,NASDAQ
SOC,SOVEREIGN GOLD COMPANY LIMITED,Materials,n/a,AXS
SODA,SodaStream International Ltd.,Consumer Durables,Consumer Electronics/Appliances,NASDAQ
SOHOB,Sotherly Hotels Inc.,n/a,n/a,NASDAQ
SOHOL,Sotherly Hotels LP,Consumer Services,Hotels/Resorts,NASDAQ
SOHOM,Sotherly Hotels LP,Consumer Services,Hotels/Resorts,NASDAQ
SOHU,Sohu.com Inc.,Technology,EDP Services,NASDAQ
SOJA,Southern Company (The),Public Utilities,Electric Utilities: Central,NYSE
SOL,Renesola Ltd.,Technology,Semiconductors,NYSE
SOL,WASHINGTON H SOUL PATTINSON & COMPANY LIMITED,Energy,n/a,AXS
SOM,SOMNOMED LIMITED,Health Care Equipment & Services,n/a,AXS
SONC,Sonic Corp.,Consumer Services,Restaurants,NASDAQ
SON,Sonoco Products Company,Consumer Durables,Containers/Packaging,NYSE
SONS,Sonus Networks- Inc.,Technology,EDP Services,NASDAQ
SOP,SML CORPORATION LIMITED,Materials,n/a,AXS
SOR,Source Capital- Inc.,n/a,n/a,NYSE
SOR,STRATEGIC ELEMENTS LIMITED,Diversified Financials,n/a,AXS
SO,Southern Company (The),Public Utilities,Electric Utilities: Central,NYSE
SOV^C,Santander Holdings USA- Inc.,n/a,n/a,NYSE
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,n/a,n/a,NASDAQ
SP1,SEARCH PARTY GROUP LTD,Software & Services,n/a,AXS
SPAR,Spartan Motors- Inc.,Capital Goods,Auto Manufacturing,NASDAQ
SPA,Sparton Corporation,Technology,Electrical Products,NYSE
SPB,SOUTH PACIFIC RESOURCES LIMITED,Energy,n/a,AXS
SPB,Spectrum Brands Holdings- Inc.,Miscellaneous,Industrial Machinery/Components,NYSE
SPE^B,Special Opportunities Fund Inc.,n/a,n/a,NYSE
SPE,Special Opportunities Fund Inc.,n/a,n/a,NYSE
SPGI,S&P Global Inc.,Finance,Finance: Consumer Services,NYSE
SPG^J,Simon Property Group- Inc.,n/a,n/a,NYSE
SPG,Simon Property Group- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
SPHS,Sophiris Bio- Inc.,n/a,n/a,NASDAQ
SPH,Suburban Propane Partners L.P.,Consumer Services,Other Specialty Stores,NYSE
SPIL,Siliconware Precision Industries Company Ltd.,Technology,Semiconductors,NASDAQ
SPI,SPI Energy Co. Ltd.,Technology,Semiconductors,NASDAQ
SPI,SPITFIRE MATERIALS LTD,Materials,n/a,AXS
SPKE,Spark Energy- Inc.,Public Utilities,Power Generation,NASDAQ
SPK,SPARK NEW ZEALAND LIMITED,Telecommunication Services,n/a,AXS
SPLK,Splunk Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
SPLP,Steel Partners Holdings LP,Capital Goods,Industrial Specialties,NYSE
SPLS,Staples- Inc.,Consumer Services,Other Specialty Stores,NASDAQ
SPL,STARPHARMA HOLDINGS LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
SPNC,The Spectranetics Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ
SPNE,SeaSpine Holdings Corporation,Health Care,Medical/Dental Instruments,NASDAQ
SPNS,Sapiens International Corporation N.V.,Technology,Computer Software: Prepackaged Software,NASDAQ
SPN,Superior Energy Services- Inc.,Energy,Oilfield Services/Equipment,NYSE
SPOK,Spok Holdings- Inc.,Public Utilities,Telecommunications Equipment,NASDAQ
SPO,SPOTLESS GROUP HOLDINGS LIMITED,Commercial Services & Supplies,n/a,AXS
SPPI,Spectrum Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
SPP,Sanchez Production Partners LP,Energy,Oil & Gas Production,AMEX
SPQ,SUPERIOR RESOURCES LIMITED,Materials,n/a,AXS
SPR,Spirit Aerosystems Holdings- Inc.,Capital Goods,Military/Government/Technical,NYSE
SPSC,SPS Commerce- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
SP,SP Plus Corporation,Consumer Services,Rental/Leasing Companies,NASDAQ
SPTN,SpartanNash Company,Consumer Non-Durables,Food Distributors,NASDAQ
SPWH,Sportsman's Warehouse Holdings- Inc.,Consumer Services,Other Specialty Stores,NASDAQ
SPWR,SunPower Corporation,Technology,Semiconductors,NASDAQ
SPXC,SPX Corporation,Technology,Industrial Machinery/Components,NYSE
SPX,SPECTRUM RARE EARTHS LIMITED,Materials,n/a,AXS
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,n/a,n/a,NYSE
SPZ,SMART PARKING LIMITED,Technology Hardware & Equipment,n/a,AXS
SQM,Sociedad Quimica y Minera S.A.,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
SQNM,Sequenom- Inc.,Capital Goods,Industrial Machinery/Components,NASDAQ
SQNS,Sequans Communications S.A.,Technology,Semiconductors,NYSE
SQQQ,ProShares UltraPro Short QQQ,n/a,n/a,NASDAQ
SQ,Square- Inc.,Technology,Computer Software: Prepackaged Software,NYSE
SRAQ,Silver Run Acquisition Corporation,Finance,Business Services,NASDAQ
SRAQU,Silver Run Acquisition Corporation,Finance,Business Services,NASDAQ
SRAQW,Silver Run Acquisition Corporation,Finance,Business Services,NASDAQ
SRCE,1st Source Corporation,Finance,Major Banks,NASDAQ
SRCLP,Stericycle- Inc.,Basic Industries,Environmental Services,NASDAQ
SRCL,Stericycle- Inc.,Basic Industries,Environmental Services,NASDAQ
SRC,Spirit Realty Capital- Inc.,Consumer Services,Building operators,NYSE
SRDX,SurModics- Inc.,Health Care,Medical/Dental Instruments,NASDAQ
SRE,Sempra Energy,Public Utilities,Natural Gas Distribution,NYSE
SRET,Global X SuperDividend REIT ETF,n/a,n/a,NASDAQ
SREV,ServiceSource International- Inc.,Miscellaneous,Business Services,NASDAQ
SRF,Cushing Energy Income Fund (The),n/a,n/a,NYSE
SRF,SURFSTITCH GROUP LIMITED,Retailing,n/a,AXS
SRG,Seritage Growth Properties,Finance,Real Estate,NYSE
SRG,SRG LIMITED.,Capital Goods,n/a,AXS
SRH,SAFEROADS HOLDINGS LIMITED,Capital Goods,n/a,AXS
SRI,SIPA RESOURCES LIMITED,Materials,n/a,AXS
SRI,Stoneridge- Inc.,Capital Goods,Auto Parts:O.E.M.,NYSE
SRK,STRIKE RESOURCES LIMITED,Materials,n/a,AXS
SRLP,Sprague Resources LP,Energy,Oil Refining/Marketing,NYSE
SRO,SHAREROOT LTD,Software & Services,n/a,AXS
SRPT,Sarepta Therapeutics- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
SRR,SHAW RIVER MANGANESE LIMITED,Materials,n/a,AXS
SRSC,Sears Canada Inc. ,Consumer Services,Department/Specialty Retail Stores,NASDAQ
SR,Spire Inc.,Public Utilities,Oil/Gas Transmission,NYSE
SRS,SPICERS LIMITED,Capital Goods,n/a,AXS
SRT,StarTek- Inc.,Technology,Professional Services,NYSE
SRVA,SIRVA- Inc.,n/a,n/a,NASDAQ
SRV,SERVCORP LIMITED,Real Estate,n/a,AXS
SRV,The Cushing MLP Total Return Fund,n/a,n/a,NYSE
SRX,SIRTEX MEDICAL LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
SRY,STORY-I LIMITED,Retailing,n/a,AXS
SRZ,STELLAR RESOURCES LIMITED,Materials,n/a,AXS
SS6,SMART ABS SERIES 2016-1 TRUST,Not Applic,n/a,AXS
SSB,South State Corporation,Finance,Major Banks,NASDAQ
SSD,Simpson Manufacturing Company- Inc.,Capital Goods,Industrial Machinery/Components,NYSE
SSE,SMART ABS SERIES 2014-4 TRUST,Not Applic,n/a,AXS
SSG,SHAVER SHOP GROUP LIMITED,Retailing,n/a,AXS
SSI,Stage Stores- Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
SSL,Sasol Ltd.,Energy,Oil & Gas Production,NYSE
SSL,SIETEL LIMITED,Real Estate,n/a,AXS
SSM,SERVICE STREAM LIMITED,Capital Goods,n/a,AXS
SSNC,SS&C Technologies Holdings- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
SSNI,Silver Spring Networks- Inc.,Technology,Computer Communications Equipment,NYSE
SSN,SAMSON OIL & GAS LIMITED,Energy,n/a,AXS
SSN,Samson Oil & Gas Limited,Energy,Oil & Gas Production,AMEX
SSP,E.W. Scripps Company (The),Consumer Services,Broadcasting,NYSE
S,Sprint Corporation,Public Utilities,Telecommunications Equipment,NYSE
SSRI,Silver Standard Resources Inc.,Basic Industries,Precious Metals,NASDAQ
SSTK,Shutterstock- Inc.,Technology,EDP Services,NYSE
SST,STEAMSHIPS TRADING COMPANY LIMITED,Capital Goods,n/a,AXS
SSW^D,Seaspan Corporation,n/a,n/a,NYSE
SSW^E,Seaspan Corporation,n/a,n/a,NYSE
SSW^G,Seaspan Corporation,n/a,n/a,NYSE
SSW^H,Seaspan Corporation,n/a,n/a,NYSE
SSWN,Seaspan Corporation,Transportation,Marine Transportation,NYSE
SSW,Seaspan Corporation,Transportation,Marine Transportation,NYSE
SSYS,Stratasys Ltd.,Technology,Computer peripheral equipment,NASDAQ
SSY,SunLink Health Systems, Inc.,Health Care,Hospital/Nursing Management,AMEX
ST1,SPIRIT TELECOM LIMITED,Telecommunication Services,n/a,AXS
STAG^A,Stag Industrial- Inc.,n/a,n/a,NYSE
STAG^B,Stag Industrial- Inc.,n/a,n/a,NYSE
STAG^C,Stag Industrial- Inc.,n/a,n/a,NYSE
STAG,Stag Industrial- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
STAR^D,iStar Financial Inc.,n/a,n/a,NYSE
STAR^E,iStar Financial Inc.,n/a,n/a,NYSE
STAR^F,iStar Financial Inc.,n/a,n/a,NYSE
STAR^G,iStar Financial Inc.,n/a,n/a,NYSE
STAR^I,iStar Financial Inc.,n/a,n/a,NYSE
STAR          ,iStar Financial Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
STA,STRANDLINE RESOURCES LIMITED,Materials,n/a,AXS
STAY,Extended Stay America- Inc.,Consumer Services,Hotels/Resorts,NYSE
STBA,S&T Bancorp- Inc.,Finance,Major Banks,NASDAQ
STB,Student Transportation Inc,Transportation,Other Transportation,NASDAQ
STC,Stewart Information Services Corporation,Finance,Specialty Insurers,NYSE
STE,STERIS plc,Health Care,Industrial Specialties,NYSE
STFC,State Auto Financial Corporation,Finance,Property-Casualty Insurers,NASDAQ
STI^A,SunTrust Banks- Inc.,n/a,n/a,NYSE
STI^E,SunTrust Banks- Inc.,n/a,n/a,NYSE
STI,SunTrust Banks- Inc.,Finance,Major Banks,NYSE
STI.WS.A,SunTrust Banks- Inc.,n/a,n/a,NYSE
STI.WS.B,SunTrust Banks- Inc.,n/a,n/a,NYSE
STJ,St. Jude Medical- Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NYSE
STK,Columbia Seligman Premium Technology Growth Fund Inc,n/a,n/a,NYSE
STKL,SunOpta- Inc.,Consumer Services,Farming/Seeds/Milling,NASDAQ
STLD,Steel Dynamics- Inc.,Basic Industries,Steel/Iron Ore,NASDAQ
STLRU,Stellar Acquisition III Inc.,n/a,n/a,NASDAQ
STL,STARGROUP LIMITED,Technology Hardware & Equipment,n/a,AXS
STL,Sterling Bancorp,Finance,Major Banks,NYSE
STLY,Stanley Furniture Company- Inc.,Consumer Durables,Home Furnishings,NASDAQ
STMP,Stamps.com Inc.,Miscellaneous,Business Services,NASDAQ
STM,STMicroelectronics N.V.,Technology,Semiconductors,NYSE
STNG,Scorpio Tankers Inc.,Transportation,Marine Transportation,NYSE
STN,Stantec Inc,Consumer Services,Military/Government/Technical,NYSE
STON,StoneMor Partners L.P.,Consumer Services,Other Consumer Services,NYSE
STOR,STORE Capital Corporation,Consumer Services,Real Estate Investment Trusts,NYSE
STO,SANTOS LIMITED,Energy,n/a,AXS
STO,Statoil ASA,Energy,Integrated oil Companies,NYSE
STPP,Barclays PLC,Finance,Commercial Banks,NASDAQ
STRA,Strayer Education- Inc.,Consumer Services,Other Consumer Services,NASDAQ
STRL,Sterling Construction Company Inc,Basic Industries,Military/Government/Technical,NASDAQ
STRP,Straight Path Communications Inc.,Public Utilities,Telecommunications Equipment,AMEX
STR,Questar Corporation,Public Utilities,Oil & Gas Production,NYSE
STRS,Stratus Properties- Inc.,Consumer Services,Homebuilding,NASDAQ
STRZA,Starz,Consumer Services,Television Services,NASDAQ
STRZB,Starz,Consumer Services,Television Services,NASDAQ
ST,Sensata Technologies Holding N.V.,Capital Goods,Industrial Machinery/Components,NYSE
STS,Supreme Industries, Inc.,Capital Goods,Construction/Ag Equipment/Trucks,AMEX
STT^C,State Street Corporation,n/a,n/a,NYSE
STT^D,State Street Corporation,n/a,n/a,NYSE
STT^E,State Street Corporation,n/a,n/a,NYSE
STT^G,State Street Corporation,n/a,n/a,NYSE
STT,State Street Corporation,Finance,Major Banks,NYSE
STV,China Digital TV Holding Co. Ltd.,Technology,Computer Software: Prepackaged Software,NYSE
STWD,STARWOOD PROPERTY TRUST- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
STW,SPDR S&P/ASX 200 FUND,Not Applic,n/a,AXS
STX,Seagate Technology PLC,Technology,Electronic Components,NASDAQ
STX,STRIKE ENERGY LIMITED,Energy,n/a,AXS
STZ.B,Constellation Brands Inc,n/a,n/a,NYSE
STZ,Constellation Brands Inc,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
SUD,SUDA LTD,Pharmaceuticals & Biotechnology,n/a,AXS
SUH,SOUTHERN HEMISPHERE MINING LIMITED,Materials,n/a,AXS
SUI^A,Sun Communities- Inc.,n/a,n/a,NYSE
SUI,Sun Communities- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
SUL,SUPER RETAIL GROUP LIMITED,Retailing,n/a,AXS
SUM,SUMATRA COPPER & GOLD PLC,Materials,n/a,AXS
SUM,Summit Materials- Inc.,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
SUNS,Solar Senior Capital Ltd.,n/a,n/a,NASDAQ
SUN,SUNCORP GROUP LIMITED,Insurance,n/a,AXS
SUN,Sunoco LP,Energy,Oil Refining/Marketing,NYSE
SUP,Superior Industries International- Inc.,Capital Goods,Auto Parts:O.E.M.,NYSE
SUPV,Grupo Supervielle S.A.,Finance,Commercial Banks,NYSE
SUR,SUN RESOURCES NL,Energy,n/a,AXS
SU,Suncor Energy  Inc.,Energy,Integrated oil Companies,NYSE
SVA,SIMAVITA LIMITED,Health Care Equipment & Services,n/a,AXS
SVA,Sinovac Biotech Ltd.,Health Care,Major Pharmaceuticals,NASDAQ
SVH,SILVER HERITAGE GROUP LIMITED,Consumer Services,n/a,AXS
SVL,SILVER MINES LIMITED,Materials,n/a,AXS
SVM,SOVEREIGN METALS LIMITED,Materials,n/a,AXS
SVS,SUNVEST CORPORATION LIMITED,Not Applic,n/a,AXS
SVT,Servotronics, Inc.,Capital Goods,Industrial Machinery/Components,AMEX
SVU,SuperValu Inc.,Consumer Non-Durables,Food Distributors,NYSE
SVVC,Firsthand Technology Value Fund- Inc.,n/a,n/a,NASDAQ
SVW,SEVEN GROUP HOLDINGS LIMITED,Capital Goods,n/a,AXS
SVY,STAVELY MINERALS LIMITED,Materials,n/a,AXS
SW1,SWIFT NETWORKS GROUP LIMITED,Technology Hardware & Equipment,n/a,AXS
SWC,Stillwater Mining Company,Basic Industries,Precious Metals,NYSE
SWE,SWALA ENERGY LIMITED,Energy,n/a,AXS
SWFT,Swift Transportation Company,Transportation,Trucking Freight/Courier Services,NYSE
SWHC,Smith & Wesson Holding Corporation,Capital Goods,Ordnance And Accessories,NASDAQ
SWH,Stanley Black & Decker- Inc.,Capital Goods,Industrial Machinery/Components,NYSE
SWIR,Sierra Wireless- Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
SWJ,Stanley Black & Decker- Inc.,Capital Goods,Industrial Machinery/Components,NYSE
SWJ,STONEWALL RESOURCES LIMITED,Materials,n/a,AXS
SWKS,Skyworks Solutions- Inc.,Technology,Semiconductors,NASDAQ
SWK,Stanley Black & Decker- Inc.,Capital Goods,Industrial Machinery/Components,NYSE
SWK,SWICK MINING SERVICES LTD,Capital Goods,n/a,AXS
SWL,SEYMOUR WHYTE LIMITED,Capital Goods,n/a,AXS
SWM,Schweitzer-Mauduit International- Inc.,Basic Industries,Paper,NYSE
SWM,SEVEN WEST MEDIA LIMITED,Media,n/a,AXS
SWNC,Southwestern Energy Company,Energy,Oil & Gas Production,NYSE
SWN,Southwestern Energy Company,Energy,Oil & Gas Production,NYSE
SWX,Southwest Gas Corporation,Public Utilities,Oil & Gas Production,NYSE
SWZ,Swiss Helvetia Fund- Inc. (The),n/a,n/a,NYSE
SXA,STRATA-X ENERGY LIMITED,Energy,n/a,AXS
SXB,SMART ABS SERIES 2015-4E TRUST,Not Applic,n/a,AXS
SXCP,SunCoke Energy Partners L.P.,Basic Industries,Steel/Iron Ore,NYSE
SXC,SunCoke Energy- Inc.,Basic Industries,Steel/Iron Ore,NYSE
SXE,Southcross Energy Partners L.P.,Public Utilities,Natural Gas Distribution,NYSE
SXE,SOUTHERN CROSS ELECTRICAL ENGINEERING LTD,Capital Goods,n/a,AXS
SXI,SOUTH EAST ASIA RESOURCES LIMITED,Materials,n/a,AXS
